Full_name,skin_name,Quality,Exterior,Price
爪子刀（★） | 传说 (崭新出厂),爪子刀（★） | 传说,隐秘,崭新出厂,20499.00
格洛克 18 型（StatTrak™） | 圆影玉兔 (破损不堪),格洛克 18 型（StatTrak™） | 圆影玉兔,受限,破损不堪,17.50
格洛克 18 型（StatTrak™） | 圆影玉兔 (战痕累累),格洛克 18 型（StatTrak™） | 圆影玉兔,受限,战痕累累,11.30
格洛克 18 型（StatTrak™） | 圆影玉兔 (略有磨损),格洛克 18 型（StatTrak™） | 圆影玉兔,受限,略有磨损,34.06
MP9 | 铁血玫瑰 (崭新出厂),MP9 | 铁血玫瑰,受限,崭新出厂,49.10
MP9 | 铁血玫瑰 (久经沙场),MP9 | 铁血玫瑰,受限,久经沙场,86.13
MP9 | 铁血玫瑰 (略有磨损),MP9 | 铁血玫瑰,受限,略有磨损,39.00
法玛斯 | 幸存者 Z (崭新出厂),法玛斯 | 幸存者 Z,军规级,崭新出厂,3.50
法玛斯 | 幸存者 Z (久经沙场),法玛斯 | 幸存者 Z,军规级,久经沙场,1.28
法玛斯 | 幸存者 Z (破损不堪),法玛斯 | 幸存者 Z,军规级,破损不堪,2.76
法玛斯 | 幸存者 Z (战痕累累),法玛斯 | 幸存者 Z,军规级,战痕累累,1.84
法玛斯 | 幸存者 Z (略有磨损),法玛斯 | 幸存者 Z,军规级,略有磨损,3.00
穿肠刀（★） | 噩梦之夜 (崭新出厂),穿肠刀（★） | 噩梦之夜,隐秘,崭新出厂,
穿肠刀（★） | 噩梦之夜 (久经沙场),穿肠刀（★） | 噩梦之夜,隐秘,久经沙场,777.00
穿肠刀（★） | 噩梦之夜 (破损不堪),穿肠刀（★） | 噩梦之夜,隐秘,破损不堪,
穿肠刀（★） | 噩梦之夜 (战痕累累),穿肠刀（★） | 噩梦之夜,隐秘,战痕累累,740.00
穿肠刀（★） | 噩梦之夜 (略有磨损),穿肠刀（★） | 噩梦之夜,隐秘,略有磨损,1250.00
AK-47（StatTrak™） | 美洲猛虎 (崭新出厂),AK-47（StatTrak™） | 美洲猛虎,隐秘,崭新出厂,3200.00
AK-47（StatTrak™） | 美洲猛虎 (久经沙场),AK-47（StatTrak™） | 美洲猛虎,隐秘,久经沙场,900.00
AK-47（StatTrak™） | 美洲猛虎 (破损不堪),AK-47（StatTrak™） | 美洲猛虎,隐秘,破损不堪,767.43
AK-47（StatTrak™） | 美洲猛虎 (战痕累累),AK-47（StatTrak™） | 美洲猛虎,隐秘,战痕累累,1388.00
AK-47（StatTrak™） | 美洲猛虎 (略有磨损),AK-47（StatTrak™） | 美洲猛虎,隐秘,略有磨损,1200.00
P250 | 生化短吻鳄 (崭新出厂),P250 | 生化短吻鳄,隐秘,崭新出厂,74.90
P250 | 生化短吻鳄 (久经沙场),P250 | 生化短吻鳄,隐秘,久经沙场,20.57
P250 | 生化短吻鳄 (破损不堪),P250 | 生化短吻鳄,隐秘,破损不堪,32.57
P250 | 生化短吻鳄 (战痕累累),P250 | 生化短吻鳄,隐秘,战痕累累,21.54
P250 | 生化短吻鳄 (略有磨损),P250 | 生化短吻鳄,隐秘,略有磨损,36.99
PP-野牛 | 阿努比斯之审判 (崭新出厂),PP-野牛 | 阿努比斯之审判,隐秘,崭新出厂,69.34
PP-野牛 | 阿努比斯之审判 (久经沙场),PP-野牛 | 阿努比斯之审判,隐秘,久经沙场,29.65
PP-野牛 | 阿努比斯之审判 (破损不堪),PP-野牛 | 阿努比斯之审判,隐秘,破损不堪,30.65
PP-野牛 | 阿努比斯之审判 (战痕累累),PP-野牛 | 阿努比斯之审判,隐秘,战痕累累,34.54
PP-野牛 | 阿努比斯之审判 (略有磨损),PP-野牛 | 阿努比斯之审判,隐秘,略有磨损,41.83
折刀（★） | 深红之网 (崭新出厂),折刀（★） | 深红之网,隐秘,崭新出厂,2888.00
折刀（★） | 深红之网 (久经沙场),折刀（★） | 深红之网,隐秘,久经沙场,849.59
折刀（★） | 深红之网 (破损不堪),折刀（★） | 深红之网,隐秘,破损不堪,875.00
折刀（★） | 深红之网 (战痕累累),折刀（★） | 深红之网,隐秘,战痕累累,
折刀（★） | 深红之网 (略有磨损),折刀（★） | 深红之网,隐秘,略有磨损,1197.71
SCAR-20（纪念品） | 沙漠网格 (崭新出厂),SCAR-20（纪念品） | 沙漠网格,消费级,崭新出厂,44.35
SCAR-20（纪念品） | 沙漠网格 (久经沙场),SCAR-20（纪念品） | 沙漠网格,消费级,久经沙场,1.47
SCAR-20（纪念品） | 沙漠网格 (破损不堪),SCAR-20（纪念品） | 沙漠网格,消费级,破损不堪,2.32
SCAR-20（纪念品） | 沙漠网格 (战痕累累),SCAR-20（纪念品） | 沙漠网格,消费级,战痕累累,2.50
SCAR-20（纪念品） | 沙漠网格 (略有磨损),SCAR-20（纪念品） | 沙漠网格,消费级,略有磨损,3.40
USP 消音版（纪念品） | 紫色 DDPAT (崭新出厂),USP 消音版（纪念品） | 紫色 DDPAT,军规级,崭新出厂,75.00
USP 消音版（纪念品） | 紫色 DDPAT (久经沙场),USP 消音版（纪念品） | 紫色 DDPAT,军规级,久经沙场,17.50
USP 消音版（纪念品） | 紫色 DDPAT (破损不堪),USP 消音版（纪念品） | 紫色 DDPAT,军规级,破损不堪,24.65
USP 消音版（纪念品） | 紫色 DDPAT (战痕累累),USP 消音版（纪念品） | 紫色 DDPAT,军规级,战痕累累,15.74
USP 消音版（纪念品） | 紫色 DDPAT (略有磨损),USP 消音版（纪念品） | 紫色 DDPAT,军规级,略有磨损,39.00
AWP（StatTrak™） | 野火 (崭新出厂),AWP（StatTrak™） | 野火,隐秘,崭新出厂,2731.95
AWP（StatTrak™） | 野火 (久经沙场),AWP（StatTrak™） | 野火,隐秘,久经沙场,885.71
AWP（StatTrak™） | 野火 (破损不堪),AWP（StatTrak™） | 野火,隐秘,破损不堪,788.00
AWP（StatTrak™） | 野火 (战痕累累),AWP（StatTrak™） | 野火,隐秘,战痕累累,479.98
AWP（StatTrak™） | 野火 (略有磨损),AWP（StatTrak™） | 野火,隐秘,略有磨损,1374.00
MP7 | 地下水 (崭新出厂),MP7 | 地下水,消费级,崭新出厂,
MP7 | 地下水 (久经沙场),MP7 | 地下水,消费级,久经沙场,
MP7 | 地下水 (破损不堪),MP7 | 地下水,消费级,破损不堪,
MP7 | 地下水 (战痕累累),MP7 | 地下水,消费级,战痕累累,
MP7 | 地下水 (略有磨损),MP7 | 地下水,消费级,略有磨损,45.00
海豹短刀（★ StatTrak™） | 狩猎网格 (久经沙场),海豹短刀（★ StatTrak™） | 狩猎网格,隐秘,久经沙场,1009.00
海豹短刀（★ StatTrak™） | 狩猎网格 (破损不堪),海豹短刀（★ StatTrak™） | 狩猎网格,隐秘,破损不堪,
海豹短刀（★ StatTrak™） | 狩猎网格 (战痕累累),海豹短刀（★ StatTrak™） | 狩猎网格,隐秘,战痕累累,1026.00
海豹短刀（★ StatTrak™） | 狩猎网格 (略有磨损),海豹短刀（★ StatTrak™） | 狩猎网格,隐秘,略有磨损,1397.60
AUG（StatTrak™） | 三角战术 (崭新出厂),AUG（StatTrak™） | 三角战术,军规级,崭新出厂,13.99
AUG（StatTrak™） | 三角战术 (久经沙场),AUG（StatTrak™） | 三角战术,军规级,久经沙场,1.16
AUG（StatTrak™） | 三角战术 (破损不堪),AUG（StatTrak™） | 三角战术,军规级,破损不堪,0.98
AUG（StatTrak™） | 三角战术 (战痕累累),AUG（StatTrak™） | 三角战术,军规级,战痕累累,0.85
AUG（StatTrak™） | 三角战术 (略有磨损),AUG（StatTrak™） | 三角战术,军规级,略有磨损,2.84
格洛克 18 型（StatTrak™） | 粉碎者 (崭新出厂),格洛克 18 型（StatTrak™） | 粉碎者,受限,崭新出厂,68.00
格洛克 18 型（StatTrak™） | 粉碎者 (久经沙场),格洛克 18 型（StatTrak™） | 粉碎者,受限,久经沙场,41.27
格洛克 18 型（StatTrak™） | 粉碎者 (略有磨损),格洛克 18 型（StatTrak™） | 粉碎者,受限,略有磨损,35.00
MP7 | 海之泡沫 (崭新出厂),MP7 | 海之泡沫,受限,崭新出厂,25.38
MP7 | 海之泡沫 (略有磨损),MP7 | 海之泡沫,受限,略有磨损,45.50
求生匕首（★） | 夜色 (崭新出厂),求生匕首（★） | 夜色,隐秘,崭新出厂,
求生匕首（★） | 夜色 (久经沙场),求生匕首（★） | 夜色,隐秘,久经沙场,977.53
求生匕首（★） | 夜色 (破损不堪),求生匕首（★） | 夜色,隐秘,破损不堪,
求生匕首（★） | 夜色 (战痕累累),求生匕首（★） | 夜色,隐秘,战痕累累,897.70
求生匕首（★） | 夜色 (略有磨损),求生匕首（★） | 夜色,隐秘,略有磨损,1229.00
M4A1 消音型 | 泥斑迷彩 (崭新出厂),M4A1 消音型 | 泥斑迷彩,工业级,崭新出厂,5.99
M4A1 消音型 | 泥斑迷彩 (久经沙场),M4A1 消音型 | 泥斑迷彩,工业级,久经沙场,1.89
M4A1 消音型 | 泥斑迷彩 (破损不堪),M4A1 消音型 | 泥斑迷彩,工业级,破损不堪,2.52
M4A1 消音型 | 泥斑迷彩 (战痕累累),M4A1 消音型 | 泥斑迷彩,工业级,战痕累累,1.97
M4A1 消音型 | 泥斑迷彩 (略有磨损),M4A1 消音型 | 泥斑迷彩,工业级,略有磨损,3.00
法玛斯 | 奈芙蒂斯之河 (崭新出厂),法玛斯 | 奈芙蒂斯之河,保密,崭新出厂,1870.00
法玛斯 | 奈芙蒂斯之河 (久经沙场),法玛斯 | 奈芙蒂斯之河,保密,久经沙场,730.00
法玛斯 | 奈芙蒂斯之河 (破损不堪),法玛斯 | 奈芙蒂斯之河,保密,破损不堪,777.00
法玛斯 | 奈芙蒂斯之河 (战痕累累),法玛斯 | 奈芙蒂斯之河,保密,战痕累累,420.00
法玛斯 | 奈芙蒂斯之河 (略有磨损),法玛斯 | 奈芙蒂斯之河,保密,略有磨损,1288.88
沙漠之鹰 | 阴谋者 (崭新出厂),沙漠之鹰 | 阴谋者,保密,崭新出厂,61.33
沙漠之鹰 | 阴谋者 (久经沙场),沙漠之鹰 | 阴谋者,保密,久经沙场,34.79
沙漠之鹰 | 阴谋者 (略有磨损),沙漠之鹰 | 阴谋者,保密,略有磨损,38.48
UMP-45（StatTrak™） | 金铋辉煌 (崭新出厂),UMP-45（StatTrak™） | 金铋辉煌,受限,崭新出厂,88.00
UMP-45（StatTrak™） | 金铋辉煌 (久经沙场),UMP-45（StatTrak™） | 金铋辉煌,受限,久经沙场,21.50
UMP-45（StatTrak™） | 金铋辉煌 (破损不堪),UMP-45（StatTrak™） | 金铋辉煌,受限,破损不堪,19.70
UMP-45（StatTrak™） | 金铋辉煌 (战痕累累),UMP-45（StatTrak™） | 金铋辉煌,受限,战痕累累,15.41
UMP-45（StatTrak™） | 金铋辉煌 (略有磨损),UMP-45（StatTrak™） | 金铋辉煌,受限,略有磨损,40.00
鲍伊猎刀（★） | 自由之手 (崭新出厂),鲍伊猎刀（★） | 自由之手,隐秘,崭新出厂,1449.00
鲍伊猎刀（★） | 自由之手 (久经沙场),鲍伊猎刀（★） | 自由之手,隐秘,久经沙场,1095.90
鲍伊猎刀（★） | 自由之手 (破损不堪),鲍伊猎刀（★） | 自由之手,隐秘,破损不堪,
鲍伊猎刀（★） | 自由之手 (战痕累累),鲍伊猎刀（★） | 自由之手,隐秘,战痕累累,50000.00
鲍伊猎刀（★） | 自由之手 (略有磨损),鲍伊猎刀（★） | 自由之手,隐秘,略有磨损,1400.00
P2000 | 珊瑚树 (崭新出厂),P2000 | 珊瑚树,保密,崭新出厂,148.08
P2000 | 珊瑚树 (久经沙场),P2000 | 珊瑚树,保密,久经沙场,43.57
P2000 | 珊瑚树 (略有磨损),P2000 | 珊瑚树,保密,略有磨损,48.00
MAC-10（纪念品） | 红苹果 (崭新出厂),MAC-10（纪念品） | 红苹果,工业级,崭新出厂,98.88
MAC-10（纪念品） | 红苹果 (久经沙场),MAC-10（纪念品） | 红苹果,工业级,久经沙场,49.30
MAC-10（纪念品） | 红苹果 (略有磨损),MAC-10（纪念品） | 红苹果,工业级,略有磨损,47.00
SCAR-20（StatTrak™） | 仓库突击 (崭新出厂),SCAR-20（StatTrak™） | 仓库突击,军规级,崭新出厂,6.40
SCAR-20（StatTrak™） | 仓库突击 (久经沙场),SCAR-20（StatTrak™） | 仓库突击,军规级,久经沙场,1.18
SCAR-20（StatTrak™） | 仓库突击 (破损不堪),SCAR-20（StatTrak™） | 仓库突击,军规级,破损不堪,4.45
SCAR-20（StatTrak™） | 仓库突击 (战痕累累),SCAR-20（StatTrak™） | 仓库突击,军规级,战痕累累,1.51
SCAR-20（StatTrak™） | 仓库突击 (略有磨损),SCAR-20（StatTrak™） | 仓库突击,军规级,略有磨损,3.32
AK-47（StatTrak™） | 荒野反叛 (崭新出厂),AK-47（StatTrak™） | 荒野反叛,隐秘,崭新出厂,
AK-47（StatTrak™） | 荒野反叛 (久经沙场),AK-47（StatTrak™） | 荒野反叛,隐秘,久经沙场,599.50
AK-47（StatTrak™） | 荒野反叛 (破损不堪),AK-47（StatTrak™） | 荒野反叛,隐秘,破损不堪,
AK-47（StatTrak™） | 荒野反叛 (战痕累累),AK-47（StatTrak™） | 荒野反叛,隐秘,战痕累累,
AK-47（StatTrak™） | 荒野反叛 (略有磨损),AK-47（StatTrak™） | 荒野反叛,隐秘,略有磨损,1149.00
海豹短刀（★） | 枯焦之色 (崭新出厂),海豹短刀（★） | 枯焦之色,隐秘,崭新出厂,
海豹短刀（★） | 枯焦之色 (久经沙场),海豹短刀（★） | 枯焦之色,隐秘,久经沙场,1132.99
海豹短刀（★） | 枯焦之色 (破损不堪),海豹短刀（★） | 枯焦之色,隐秘,破损不堪,
海豹短刀（★） | 枯焦之色 (战痕累累),海豹短刀（★） | 枯焦之色,隐秘,战痕累累,1050.00
海豹短刀（★） | 枯焦之色 (略有磨损),海豹短刀（★） | 枯焦之色,隐秘,略有磨损,1079.00
MAC-10 | 阿罗哈 (崭新出厂),MAC-10 | 阿罗哈,军规级,崭新出厂,44.90
MAC-10 | 阿罗哈 (久经沙场),MAC-10 | 阿罗哈,军规级,久经沙场,37.14
MAC-10 | 阿罗哈 (破损不堪),MAC-10 | 阿罗哈,军规级,破损不堪,
MAC-10 | 阿罗哈 (战痕累累),MAC-10 | 阿罗哈,军规级,战痕累累,
MAC-10 | 阿罗哈 (略有磨损),MAC-10 | 阿罗哈,军规级,略有磨损,46.00
双持贝瑞塔 | 海斗士 (崭新出厂),双持贝瑞塔 | 海斗士,受限,崭新出厂,150.00
双持贝瑞塔 | 海斗士 (久经沙场),双持贝瑞塔 | 海斗士,受限,久经沙场,39.50
双持贝瑞塔 | 海斗士 (破损不堪),双持贝瑞塔 | 海斗士,受限,破损不堪,
双持贝瑞塔 | 海斗士 (战痕累累),双持贝瑞塔 | 海斗士,受限,战痕累累,
双持贝瑞塔 | 海斗士 (略有磨损),双持贝瑞塔 | 海斗士,受限,略有磨损,35.93
加利尔 AR（StatTrak™） | 毁灭者 (崭新出厂),加利尔 AR（StatTrak™） | 毁灭者,军规级,崭新出厂,5.72
加利尔 AR（StatTrak™） | 毁灭者 (久经沙场),加利尔 AR（StatTrak™） | 毁灭者,军规级,久经沙场,1.24
加利尔 AR（StatTrak™） | 毁灭者 (破损不堪),加利尔 AR（StatTrak™） | 毁灭者,军规级,破损不堪,3.27
加利尔 AR（StatTrak™） | 毁灭者 (战痕累累),加利尔 AR（StatTrak™） | 毁灭者,军规级,战痕累累,0.96
加利尔 AR（StatTrak™） | 毁灭者 (略有磨损),加利尔 AR（StatTrak™） | 毁灭者,军规级,略有磨损,2.58
AK-47（StatTrak™） | 血腥运动 (崭新出厂),AK-47（StatTrak™） | 血腥运动,隐秘,崭新出厂,1982.59
AK-47（StatTrak™） | 血腥运动 (久经沙场),AK-47（StatTrak™） | 血腥运动,隐秘,久经沙场,1178.18
AK-47（StatTrak™） | 血腥运动 (破损不堪),AK-47（StatTrak™） | 血腥运动,隐秘,破损不堪,
AK-47（StatTrak™） | 血腥运动 (略有磨损),AK-47（StatTrak™） | 血腥运动,隐秘,略有磨损,1495.00
鲍伊猎刀（★） | 噩梦之夜 (崭新出厂),鲍伊猎刀（★） | 噩梦之夜,隐秘,崭新出厂,
鲍伊猎刀（★） | 噩梦之夜 (久经沙场),鲍伊猎刀（★） | 噩梦之夜,隐秘,久经沙场,1899.00
鲍伊猎刀（★） | 噩梦之夜 (破损不堪),鲍伊猎刀（★） | 噩梦之夜,隐秘,破损不堪,
鲍伊猎刀（★） | 噩梦之夜 (战痕累累),鲍伊猎刀（★） | 噩梦之夜,隐秘,战痕累累,1049.00
鲍伊猎刀（★） | 噩梦之夜 (略有磨损),鲍伊猎刀（★） | 噩梦之夜,隐秘,略有磨损,
MP7 | 复仇者 (崭新出厂),MP7 | 复仇者,保密,崭新出厂,92.00
MP7 | 复仇者 (久经沙场),MP7 | 复仇者,保密,久经沙场,38.02
MP7 | 复仇者 (略有磨损),MP7 | 复仇者,保密,略有磨损,47.83
AUG（StatTrak™） | 汤姆猫 (崭新出厂),AUG（StatTrak™） | 汤姆猫,军规级,崭新出厂,8.77
AUG（StatTrak™） | 汤姆猫 (久经沙场),AUG（StatTrak™） | 汤姆猫,军规级,久经沙场,0.88
AUG（StatTrak™） | 汤姆猫 (破损不堪),AUG（StatTrak™） | 汤姆猫,军规级,破损不堪,2.00
AUG（StatTrak™） | 汤姆猫 (战痕累累),AUG（StatTrak™） | 汤姆猫,军规级,战痕累累,0.76
AUG（StatTrak™） | 汤姆猫 (略有磨损),AUG（StatTrak™） | 汤姆猫,军规级,略有磨损,2.31
弯刀（★） | 自由之手 (崭新出厂),弯刀（★） | 自由之手,隐秘,崭新出厂,1425.00
弯刀（★） | 自由之手 (久经沙场),弯刀（★） | 自由之手,隐秘,久经沙场,1110.00
弯刀（★） | 自由之手 (破损不堪),弯刀（★） | 自由之手,隐秘,破损不堪,
弯刀（★） | 自由之手 (战痕累累),弯刀（★） | 自由之手,隐秘,战痕累累,1050.00
弯刀（★） | 自由之手 (略有磨损),弯刀（★） | 自由之手,隐秘,略有磨损,1259.00
FN57 | 怒氓 (崭新出厂),FN57 | 怒氓,隐秘,崭新出厂,82.66
FN57 | 怒氓 (久经沙场),FN57 | 怒氓,隐秘,久经沙场,19.36
FN57 | 怒氓 (破损不堪),FN57 | 怒氓,隐秘,破损不堪,21.95
FN57 | 怒氓 (战痕累累),FN57 | 怒氓,隐秘,战痕累累,22.56
FN57 | 怒氓 (略有磨损),FN57 | 怒氓,隐秘,略有磨损,45.00
SG 553 | 玩命职场 (崭新出厂),SG 553 | 玩命职场,保密,崭新出厂,2040.00
SG 553 | 玩命职场 (久经沙场),SG 553 | 玩命职场,保密,久经沙场,1152.52
SG 553 | 玩命职场 (破损不堪),SG 553 | 玩命职场,保密,破损不堪,999.00
SG 553 | 玩命职场 (战痕累累),SG 553 | 玩命职场,保密,战痕累累,
SG 553 | 玩命职场 (略有磨损),SG 553 | 玩命职场,保密,略有磨损,1580.24
SG 553（StatTrak™） | 重金属摇滚 (崭新出厂),SG 553（StatTrak™） | 重金属摇滚,军规级,崭新出厂,14.73
SG 553（StatTrak™） | 重金属摇滚 (久经沙场),SG 553（StatTrak™） | 重金属摇滚,军规级,久经沙场,1.59
SG 553（StatTrak™） | 重金属摇滚 (破损不堪),SG 553（StatTrak™） | 重金属摇滚,军规级,破损不堪,1.54
SG 553（StatTrak™） | 重金属摇滚 (战痕累累),SG 553（StatTrak™） | 重金属摇滚,军规级,战痕累累,1.60
SG 553（StatTrak™） | 重金属摇滚 (略有磨损),SG 553（StatTrak™） | 重金属摇滚,军规级,略有磨损,3.45
MP7（StatTrak™） | 血腥运动 (崭新出厂),MP7（StatTrak™） | 血腥运动,隐秘,崭新出厂,123.12
MP7（StatTrak™） | 血腥运动 (久经沙场),MP7（StatTrak™） | 血腥运动,隐秘,久经沙场,25.96
MP7（StatTrak™） | 血腥运动 (破损不堪),MP7（StatTrak™） | 血腥运动,隐秘,破损不堪,48.88
MP7（StatTrak™） | 血腥运动 (战痕累累),MP7（StatTrak™） | 血腥运动,隐秘,战痕累累,32.80
MP7（StatTrak™） | 血腥运动 (略有磨损),MP7（StatTrak™） | 血腥运动,隐秘,略有磨损,49.28
AK-47（StatTrak™） | 红线 (久经沙场),AK-47（StatTrak™） | 红线,保密,久经沙场,311.50
AK-47（StatTrak™） | 红线 (破损不堪),AK-47（StatTrak™） | 红线,保密,破损不堪,329.00
AK-47（StatTrak™） | 红线 (战痕累累),AK-47（StatTrak™） | 红线,保密,战痕累累,128.71
AK-47（StatTrak™） | 红线 (略有磨损),AK-47（StatTrak™） | 红线,保密,略有磨损,1476.89
熊刀（★） | 都市伪装 (崭新出厂),熊刀（★） | 都市伪装,隐秘,崭新出厂,
熊刀（★） | 都市伪装 (久经沙场),熊刀（★） | 都市伪装,隐秘,久经沙场,1025.00
熊刀（★） | 都市伪装 (破损不堪),熊刀（★） | 都市伪装,隐秘,破损不堪,1030.00
熊刀（★） | 都市伪装 (战痕累累),熊刀（★） | 都市伪装,隐秘,战痕累累,890.82
熊刀（★） | 都市伪装 (略有磨损),熊刀（★） | 都市伪装,隐秘,略有磨损,1315.00
FN57（StatTrak™） | 三位一体 (崭新出厂),FN57（StatTrak™） | 三位一体,受限,崭新出厂,70.00
FN57（StatTrak™） | 三位一体 (久经沙场),FN57（StatTrak™） | 三位一体,受限,久经沙场,29.59
FN57（StatTrak™） | 三位一体 (破损不堪),FN57（StatTrak™） | 三位一体,受限,破损不堪,
FN57（StatTrak™） | 三位一体 (战痕累累),FN57（StatTrak™） | 三位一体,受限,战痕累累,
FN57（StatTrak™） | 三位一体 (略有磨损),FN57（StatTrak™） | 三位一体,受限,略有磨损,41.00
UMP-45 | 白骨之堆 (崭新出厂),UMP-45 | 白骨之堆,军规级,崭新出厂,85.00
UMP-45 | 白骨之堆 (久经沙场),UMP-45 | 白骨之堆,军规级,久经沙场,41.03
UMP-45 | 白骨之堆 (略有磨损),UMP-45 | 白骨之堆,军规级,略有磨损,49.40
SG 553（StatTrak™） | 轻空 (崭新出厂),SG 553（StatTrak™） | 轻空,军规级,崭新出厂,7.67
SG 553（StatTrak™） | 轻空 (久经沙场),SG 553（StatTrak™） | 轻空,军规级,久经沙场,1.43
SG 553（StatTrak™） | 轻空 (破损不堪),SG 553（StatTrak™） | 轻空,军规级,破损不堪,2.96
SG 553（StatTrak™） | 轻空 (战痕累累),SG 553（StatTrak™） | 轻空,军规级,战痕累累,1.27
SG 553（StatTrak™） | 轻空 (略有磨损),SG 553（StatTrak™） | 轻空,军规级,略有磨损,3.32
M4A1 消音型（StatTrak™） | 金蛇缠绕 (崭新出厂),M4A1 消音型（StatTrak™） | 金蛇缠绕,隐秘,崭新出厂,2500.00
M4A1 消音型（StatTrak™） | 金蛇缠绕 (久经沙场),M4A1 消音型（StatTrak™） | 金蛇缠绕,隐秘,久经沙场,710.00
M4A1 消音型（StatTrak™） | 金蛇缠绕 (破损不堪),M4A1 消音型（StatTrak™） | 金蛇缠绕,隐秘,破损不堪,
M4A1 消音型（StatTrak™） | 金蛇缠绕 (战痕累累),M4A1 消音型（StatTrak™） | 金蛇缠绕,隐秘,战痕累累,500.00
M4A1 消音型（StatTrak™） | 金蛇缠绕 (略有磨损),M4A1 消音型（StatTrak™） | 金蛇缠绕,隐秘,略有磨损,1300.00
海豹短刀（★） | 夜色 (崭新出厂),海豹短刀（★） | 夜色,隐秘,崭新出厂,
海豹短刀（★） | 夜色 (久经沙场),海豹短刀（★） | 夜色,隐秘,久经沙场,1198.32
海豹短刀（★） | 夜色 (破损不堪),海豹短刀（★） | 夜色,隐秘,破损不堪,1800.00
海豹短刀（★） | 夜色 (战痕累累),海豹短刀（★） | 夜色,隐秘,战痕累累,1383.00
海豹短刀（★） | 夜色 (略有磨损),海豹短刀（★） | 夜色,隐秘,略有磨损,1288.00
沙漠之鹰 | 噩梦之夜 (崭新出厂),沙漠之鹰 | 噩梦之夜,工业级,崭新出厂,444.00
沙漠之鹰 | 噩梦之夜 (久经沙场),沙漠之鹰 | 噩梦之夜,工业级,久经沙场,39.99
沙漠之鹰 | 噩梦之夜 (破损不堪),沙漠之鹰 | 噩梦之夜,工业级,破损不堪,38.00
沙漠之鹰 | 噩梦之夜 (战痕累累),沙漠之鹰 | 噩梦之夜,工业级,战痕累累,39.49
沙漠之鹰 | 噩梦之夜 (略有磨损),沙漠之鹰 | 噩梦之夜,工业级,略有磨损,42.70
PP-野牛（StatTrak™） | 水纹之印 (崭新出厂),PP-野牛（StatTrak™） | 水纹之印,军规级,崭新出厂,54.35
PP-野牛（StatTrak™） | 水纹之印 (久经沙场),PP-野牛（StatTrak™） | 水纹之印,军规级,久经沙场,96.83
PP-野牛（StatTrak™） | 水纹之印 (破损不堪),PP-野牛（StatTrak™） | 水纹之印,军规级,破损不堪,
PP-野牛（StatTrak™） | 水纹之印 (战痕累累),PP-野牛（StatTrak™） | 水纹之印,军规级,战痕累累,44.00
PP-野牛（StatTrak™） | 水纹之印 (略有磨损),PP-野牛（StatTrak™） | 水纹之印,军规级,略有磨损,40.00
AK-47 | 狩猎网格 (崭新出厂),AK-47 | 狩猎网格,工业级,崭新出厂,34.50
AK-47 | 狩猎网格 (久经沙场),AK-47 | 狩猎网格,工业级,久经沙场,1.06
AK-47 | 狩猎网格 (破损不堪),AK-47 | 狩猎网格,工业级,破损不堪,1.72
AK-47 | 狩猎网格 (战痕累累),AK-47 | 狩猎网格,工业级,战痕累累,1.07
AK-47 | 狩猎网格 (略有磨损),AK-47 | 狩猎网格,工业级,略有磨损,3.70
M4A1 消音型 | 神来之作 (崭新出厂),M4A1 消音型 | 神来之作,保密,崭新出厂,3898.00
M4A1 消音型 | 神来之作 (久经沙场),M4A1 消音型 | 神来之作,保密,久经沙场,1066.00
M4A1 消音型 | 神来之作 (破损不堪),M4A1 消音型 | 神来之作,保密,破损不堪,700.00
M4A1 消音型 | 神来之作 (战痕累累),M4A1 消音型 | 神来之作,保密,战痕累累,
M4A1 消音型 | 神来之作 (略有磨损),M4A1 消音型 | 神来之作,保密,略有磨损,1650.00
鲍伊猎刀（★） | 黑色层压板 (崭新出厂),鲍伊猎刀（★） | 黑色层压板,隐秘,崭新出厂,1997.00
鲍伊猎刀（★） | 黑色层压板 (久经沙场),鲍伊猎刀（★） | 黑色层压板,隐秘,久经沙场,1160.00
鲍伊猎刀（★） | 黑色层压板 (破损不堪),鲍伊猎刀（★） | 黑色层压板,隐秘,破损不堪,1200.00
鲍伊猎刀（★） | 黑色层压板 (战痕累累),鲍伊猎刀（★） | 黑色层压板,隐秘,战痕累累,
鲍伊猎刀（★） | 黑色层压板 (略有磨损),鲍伊猎刀（★） | 黑色层压板,隐秘,略有磨损,1333.00
格洛克 18 型 | 摩登时代 (崭新出厂),格洛克 18 型 | 摩登时代,保密,崭新出厂,72.18
格洛克 18 型 | 摩登时代 (久经沙场),格洛克 18 型 | 摩登时代,保密,久经沙场,24.53
格洛克 18 型 | 摩登时代 (破损不堪),格洛克 18 型 | 摩登时代,保密,破损不堪,24.99
格洛克 18 型 | 摩登时代 (战痕累累),格洛克 18 型 | 摩登时代,保密,战痕累累,20.50
格洛克 18 型 | 摩登时代 (略有磨损),格洛克 18 型 | 摩登时代,保密,略有磨损,40.37
G3SG1 | 血腥迷彩 (崭新出厂),G3SG1 | 血腥迷彩,军规级,崭新出厂,5.78
G3SG1 | 血腥迷彩 (久经沙场),G3SG1 | 血腥迷彩,军规级,久经沙场,2.40
G3SG1 | 血腥迷彩 (破损不堪),G3SG1 | 血腥迷彩,军规级,破损不堪,2.19
